backbone,dataset,run_id,artifact_dir,method,axis,seed,candidate,candidate_score,contract_valid,status,selected_epoch,val_selection_value,balanced_accuracy,cohen_kappa,macro_f1,weighted_f1,trainable_parameters,adapter_delta_ratio,adapter_parameter_count,backbone_update_norm,evidence_status,candidate_status,artifact_status,manual_status,evidence_reason,scope_note,canonical_group_n,canonical_group_seeds,configuration_homogeneous,alignment_control_available,probe_available,rq1_eligible,rq2_eligible,rq3_eligible,rq4_eligible,reviewed_by,review_date,review_notes,source_log_path,previous_status,status_change_reason,status_change_date,exclusion_reason_code,source
LaBraM,SEED-V,seedv_labram_channel_bls01_a05_drop005_s42_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls01_a05_drop005_s42_lr3e-4_b16_e40_test,native_channel,channel,42,False,5,False,completed,28,0.22802292938952462,0.4057796809263271,0.256952155156582,,0.4099165474505936,5982142,0.41030172078582877,161201,1.2327599293373828e-05,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls01_a05_drop005_s42_lr3e-4_b16_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_channel_bls01_a05_headwd01_adapterwd01_s42_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls01_a05_headwd01_adapterwd01_s42_lr3e-4_b16_e40_test,native_channel,channel,42,False,5,False,completed,28,0.22593962928264721,0.4194835189089641,0.27652320122497,,0.42670332554619894,5982142,0.36779322019573923,161201,1.2223929314474637e-05,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls01_a05_headwd01_adapterwd01_s42_lr3e-4_b16_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_channel_bls01_a05_headwd01_s42_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls01_a05_headwd01_s42_lr3e-4_b16_e40_test,native_channel,channel,42,False,5,False,completed,33,0.2267445688805373,0.41866955315744614,0.27475051621111746,,0.4237795889275495,5982142,0.42580240037029116,161201,1.2208851760492672e-05,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls01_a05_headwd01_s42_lr3e-4_b16_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_channel_bls01_a10_s42_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls01_a10_s42_lr3e-4_b16_e40_test,native_channel,channel,42,False,5,False,completed,24,0.22062455722151542,0.40515001181083765,0.2576823917124622,,0.4095317232279821,5982142,0.4547366880462072,161201,1.2275862278878103e-05,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls01_a10_s42_lr3e-4_b16_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_channel_bls02_a05_adapterwd01_ld05_s42_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls02_a05_adapterwd01_ld05_s42_lr3e-4_b16_e40_test,native_channel,channel,42,False,5,False,completed,20,0.22559832929756773,0.39071807816269777,0.23843426179613114,,0.39577046388653053,5982142,0.32091629942082783,161201,1.8865613885637494e-05,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls02_a05_adapterwd01_ld05_s42_lr3e-4_b16_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_channel_bls02_a05_adapterwd01_s42_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls02_a05_adapterwd01_s42_lr3e-4_b16_e40_test,native_channel,channel,42,False,5,False,completed,18,0.23294967793872134,0.4048492652147512,0.2552477171963313,,0.4085923524697287,5982142,0.6411568380919974,161201,2.4142819011787596e-05,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls02_a05_adapterwd01_s42_lr3e-4_b16_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_channel_bls02_a05_adapterwd01_sm02_s42_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls02_a05_adapterwd01_sm02_s42_lr3e-4_b16_e40_test,native_channel,channel,42,False,5,False,completed,27,0.22724100021441918,0.4125213454351041,0.2679894901153228,,0.4197287278947624,5982142,0.8015654218351974,161201,2.4055221667811056e-05,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls02_a05_adapterwd01_sm02_s42_lr3e-4_b16_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_channel_final_bls01_a05_adapterwd01_s1024_lr3e-4_b16_e30_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_final_bls01_a05_adapterwd01_s1024_lr3e-4_b16_e30_test,native_channel,channel,1024,False,105,False,completed,20,0.21947424849587693,0.4045644828312519,0.25642735422686525,,0.41073174140281066,5982142,0.28913492359719534,161201,1.4253984774311166e-05,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_final_bls01_a05_adapterwd01_s1024_lr3e-4_b16_e30_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_channel_final_bls01_a05_adapterwd01_s3407_lr3e-4_b16_e30_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_final_bls01_a05_adapterwd01_s3407_lr3e-4_b16_e30_test,native_channel,channel,3407,False,105,False,completed,20,0.22086945373233113,0.407642451348325,0.261256564550283,,0.4147683462207359,5982142,0.2879791260873518,161201,1.4271391237330198e-05,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_final_bls01_a05_adapterwd01_s3407_lr3e-4_b16_e30_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_channel_final_bls01_a05_adapterwd01_s42_lr3e-4_b16_e30_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_final_bls01_a05_adapterwd01_s42_lr3e-4_b16_e30_test,native_channel,channel,42,False,105,False,completed,20,0.22258827995274721,0.41029385097507554,0.2641941654909168,,0.4170963827189188,5982142,0.2895258762787155,161201,1.4266240940332126e-05,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_final_bls01_a05_adapterwd01_s42_lr3e-4_b16_e30_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_dense_matched_s1024_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_dense_matched_s1024_lr3e-4_b16_e40_test,dense,none,1024,False,105,False,completed,35,0.24182554305573944,0.4145189373931017,0.26847559749934435,,0.42004061369634976,5820941,,0,0.00010916261460534961,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,3,"42,1024,3407",false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_dense_matched_s1024_lr3e-4_b16_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_dense_matched_s3407_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_dense_matched_s3407_lr3e-4_b16_e40_test,dense,none,3407,False,105,False,completed,9,0.23017724010920237,0.40484616091822934,0.2526762224275886,,0.4035928333960459,5820941,,0,0.00010381567256790738,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,3,"42,1024,3407",false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_dense_matched_s3407_lr3e-4_b16_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_frozen_channel_s42_b32_lr1e-4_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_channel_s42_b32_lr1e-4_e40_test,frozen_native_channel,channel,42,False,5,False,completed,28,0.11824883429756194,0.2988180795939128,0.12079413042353482,,0.29809038032073454,162206,0.2493949157071601,161201,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,no_primary_control,no_primary_probe,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_channel_s42_b32_lr1e-4_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_frozen_d1_channel_s1024_b32_headlr1e-3_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_channel_s1024_b32_headlr1e-3_e40_test,frozen_native_channel,channel,1024,False,5,False,completed,20,0.11646520791890469,0.30435420233306915,0.12871015829963128,,0.3103765180163824,162206,0.1533420781802289,161201,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,no_primary_control,no_primary_probe,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_channel_s1024_b32_headlr1e-3_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_frozen_d1_channel_s3407_b32_headlr1e-3_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_channel_s3407_b32_headlr1e-3_e40_test,frozen_native_channel,channel,3407,False,5,False,completed,20,0.11728496826482504,0.3041389432139551,0.1282648316641568,,0.30996170898745,162206,0.153208716318953,161201,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,no_primary_control,no_primary_probe,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_channel_s3407_b32_headlr1e-3_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_frozen_d1_channel_s42_b32_headlr1e-3_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_channel_s42_b32_headlr1e-3_e40_test,frozen_native_channel,channel,42,False,5,False,completed,20,0.11663484991226647,0.30372491255135836,0.1276031585496723,,0.3094503957442398,162206,0.15342672936424448,161201,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,no_primary_control,no_primary_probe,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_channel_s42_b32_headlr1e-3_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_frozen_d1_none_s1024_b32_headlr1e-3_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_none_s1024_b32_headlr1e-3_e40_test,frozen_probe,none,1024,False,5,False,completed,13,0.04331447564739099,0.24189148728039322,0.05756389992851385,,0.22820247647601807,1005,,0,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_none_s1024_b32_headlr1e-3_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_frozen_d1_none_s3407_b32_headlr1e-3_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_none_s3407_b32_headlr1e-3_e40_test,frozen_probe,none,3407,False,5,False,completed,13,0.04333112998890931,0.24185993110503742,0.05752981594416662,,0.22813867578076902,1005,,0,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_none_s3407_b32_headlr1e-3_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_frozen_d1_none_s42_b32_headlr1e-3_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_none_s42_b32_headlr1e-3_e40_test,frozen_probe,none,42,False,5,False,completed,13,0.043310018291424335,0.2417401542551399,0.05737666453792645,,0.22797734760602567,1005,,0,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_none_s42_b32_headlr1e-3_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_frozen_d1_patch_s1024_b32_headlr1e-3_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_patch_s1024_b32_headlr1e-3_e40_test,frozen_native_patch,patch,1024,False,5,False,completed,30,0.054927745026797425,0.24402282138803377,0.05990423699904235,,0.23788289045510252,162206,0.17541409674408712,161201,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,no_primary_control,no_primary_probe,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_patch_s1024_b32_headlr1e-3_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_frozen_d1_patch_s3407_b32_headlr1e-3_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_patch_s3407_b32_headlr1e-3_e40_test,frozen_native_patch,patch,3407,False,5,False,completed,30,0.055060649256729266,0.24393954071967405,0.05979110163919077,,0.2377630210333066,162206,0.17538119824845552,161201,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,no_primary_control,no_primary_probe,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_patch_s3407_b32_headlr1e-3_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_frozen_d1_patch_s42_b32_headlr1e-3_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_patch_s42_b32_headlr1e-3_e40_test,frozen_native_patch,patch,42,False,5,False,completed,30,0.054891768247058215,0.24398288313433522,0.0598451643610608,,0.23782655977387793,162206,0.1754390076218263,161201,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,no_primary_control,no_primary_probe,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_d1_patch_s42_b32_headlr1e-3_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_frozen_none_s42_b32_lr1e-4_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_none_s42_b32_lr1e-4_e40_test,frozen_probe,none,42,False,5,False,completed,3,1.5472223720558453e-05,0.2000585023400936,9.377909071073276e-05,,0.08886278247463651,1005,,0,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_none_s42_b32_lr1e-4_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_frozen_patch_s42_b32_lr1e-4_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_patch_s42_b32_lr1e-4_e40_test,frozen_native_patch,patch,42,False,5,False,completed,30,0.006295820899540061,0.20639636298327696,0.0088217598845729,,0.13068230768011715,162206,0.0988739470719294,161201,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,no_primary_control,no_primary_probe,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_frozen_patch_s42_b32_lr1e-4_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_full_channel_bestlr3e-4_s42_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_full_channel_bestlr3e-4_s42_b16_e40_test,native_channel,channel,42,False,5,False,completed,16,0.2351486970237836,0.40604414938079286,0.2546044355903485,,0.4079573371140363,5982142,0.16964212298517886,161201,0.00010705564367037351,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,0,,false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_full_channel_bestlr3e-4_s42_b16_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,SEED-V,seedv_labram_full_none_bestlr3e-4_s42_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_full_none_bestlr3e-4_s42_b16_e40_test,dense,none,42,False,5,False,completed,19,0.22562140312992163,0.40231714667678153,0.2505057270944647,,0.40486375606960295,5820941,,0,0.00011007748467577584,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,within-subject protocol; patch axis is singleton/degenerate,3,"42,1024,3407",false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_full_none_bestlr3e-4_s42_b16_e40_test,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,TUEV,tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,axis_blind,generic_token_control,1024,True,100,True,completed,5,0.608884101289902,0.4297489266835283,0.5260672304345931,,0.751857384315639,87220,0.46132885243219407,86014,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,primary_pair_unverified,unknown,no,PROVISIONAL,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,TUEV,tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,axis_blind,generic_token_control,3407,True,100,True,completed,5,0.6094307648246287,0.43082288210020714,0.5260089006630086,,0.7517128976491558,87220,0.46112049137001715,86014,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,primary_pair_unverified,unknown,no,PROVISIONAL,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,TUEV,tuev_labram_axis_blind_b213_s42_b64_lr5e-4_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_axis_blind_b213_s42_b64_lr5e-4_e15_scale100,axis_blind,generic_token_control,42,True,100,True,completed,5,0.6092757181173583,0.4316529581471065,0.5286269743140721,,0.7532389595752711,87220,0.4609022328260338,86014,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,primary_pair_unverified,unknown,no,PROVISIONAL,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_axis_blind_b213_s42_b64_lr5e-4_e15_scale100,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,TUEV,tuev_labram_dense_15ep_dp20_s42_b64_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_dense_15ep_dp20_s42_b64_scale100,dense,none,42,False,100,True,completed,3,0.7121637321451566,0.6061168414490288,0.5704621257151221,,0.7788502935784166,5821142,,0,0.0004795647547799408,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,,3,"42,1024,3407",false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_dense_15ep_dp20_s42_b64_scale100,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,TUEV,tuev_labram_dense_15ep_raw_s42_b64_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_dense_15ep_raw_s42_b64_scale100,dense,none,42,False,100,True,completed,3,0.6899103878434618,0.6014953168632365,0.5743250428713349,,0.7765912571213209,5821142,,0,0.0004844464321104462,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,,3,"42,1024,3407",false,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_dense_15ep_raw_s42_b64_scale100,,,,UNREVIEWED,run_config.json + final_test.json
